siret,siren,nic
78471424800076,784714248,00076
42048504700021,420485047,00021
44925088500026,449250885,00026
31497744800013,314977448,00013
44925088500018,449250885,00018
91520875500024,915208755,00024
88217465900020,882174659,00020
82446759100023,824467591,00023
40955435900052,409554359,00052
40955435900060,409554359,00060
90947540200022,909475402,00022
90947540200030,909475402,00030
90947540200048,909475402,00048
77811608700157,778116087,00157
44207519800014,442075198,00014
53742526600013,537425266,00013
91409294500023,914092945,00023
42906702800077,429067028,00077
78512432200013,785124322,00013
84411737400059,844117374,00059
79158523500058,791585235,00058
91295206600039,912952066,00039
91202491600021,912024916,00021
42050092800056,420500928,00056
89510863700029,895108637,00029
82430666600036,824306666,00036
85159215400021,851592154,00021
13002285800034,130022858,00034
91528650400013,915286504,00013
49020566300019,490205663,00019
42986464800135,429864648,00135
42986464800168,429864648,00168
32922456200952,329224562,00952
57213507700129,572135077,00129
85212731500020,852127315,00020
50123141900042,501231419,00042
51872913200192,518729132,00192
79323449300047,793234493,00047
48040622200079,480406222,00079
81465151900096,814651519,00096
88821022600013,888210226,00013
88029562100010,880295621,00010
48201278800048,482012788,00048
90020105400021,900201054,00021
13002795600221,130027956,00221
63202980700039,632029807,00039
90929523000025,909295230,00025
43962415600055,439624156,00055
93018641600028,930186416,00028
52786438300064,527864383,00064
92172123900017,921721239,00017
13002087800190,130020878,00190
92196669300035,921966693,00035
13002087800059,130020878,00059
13002087800216,130020878,00216
81183242700017,811832427,00017
98757075100014,987570751,00014
90871526100016,908715261,00016
90156423700013,901564237,00013
85325867100017,853258671,00017
52786438300049,527864383,00049
37770341800030,377703418,00030
82452206400024,824522064,00024
89940325700020,899403257,00020
92852083200017,928520832,00017
93426869900014,934268699,00014
98352425700018,983524257,00018
82440267100013,824402671,00013
98487221800016,984872218,00016
91513467000024,915134670,00024
91529450800014,915294508,00014
91386475700038,913864757,00038
51526372100042,515263721,00042
42968925000083,429689250,00083
94785359400028,947853594,00028
93263936200015,932639362,00015
80901576100038,809015761,00038
90054027900016,900540279,00016
81456842400034,814568424,00034
48286121800014,482861218,00014
95386564900016,953865649,00016
97836363800013,978363638,00013
92350169600010,923501696,00010
31065677200228,310656772,00228
84497975700011,844979757,00011
34061501200218,340615012,00218
75163954300055,751639543,00055
82081528000012,820815280,00012
50390168800013,503901688,00013
90501772900039,905017729,00039
89077439100019,890774391,00019
19931233100010,199312331,00010
80017345200023,800173452,00023
87949917600029,879499176,00029
77555223500183,775552235,00183
13002271800709,130022718,00709
49407490900040,494074909,00040
98047014000016,980470140,00016
51039237600032,510392376,00032
92060431100026,920604311,00026
31550339100361,315503391,00361
88888444200011,888884442,00011
92055555400012,920555554,00012
90158735200021,901587352,00021
91815245500013,918152455,00013
50778331400010,507783314,00010
82317092300010,823170923,00010
49205924100017,492059241,00017
43906604400058,439066044,00058
89049460200026,890494602,00026
50819956900049,508199569,00049
33441214500123,334412145,00123
79337271500052,793372715,00052
91823390900020,918233909,00020
78106335900041,781063359,00041
89075569700012,890755697,00012
78107863900023,781078639,00023
33441214500255,334412145,00255
81393175500017,813931755,00017
83103310500014,831033105,00014
91810957000013,918109570,00013
40394396200023,403943962,00023
85266386300011,852663863,00011
51284219600028,512842196,00028
43906604400090,439066044,00090
83829758800017,838297588,00017
50929514300010,509295143,00010
88905472200018,889054722,00018
88029726200011,880297262,00011
90275569300014,902755693,00014
90147109400010,901471094,00010
88048889500017,880488895,00017
32272220800012,322722208,00012
91811142800010,918111428,00010
81222593600085,812225936,00085
51378267200010,513782672,00010
89665003300179,896650033,00179
83116871100032,831168711,00032
79001982200036,790019822,00036
91029666400022,910296664,00022
78471417200029,784714172,00029
79989900000019,799899000,00019
50745873500036,507458735,00036
78466318900040,784663189,00040
19221032600034,192210326,00034
77774670200011,777746702,00011
82354952200014,823549522,00014
90414225400013,904142254,00013
83917819100046,839178191,00046
51819150700368,518191507,00368
88394696400037,883946964,00037
89194765700039,891947657,00039
90304761100012,903047611,00012
84990750600018,849907506,00018
88976566500019,889765665,00019
98742986700011,987429867,00011
91459412200022,914594122,00022
78162137000282,781621370,00282
30064302000120,300643020,00120
78162137000308,781621370,00308
94958387600022,949583876,00022
90848858800033,908488588,00033
43495354300023,434953543,00023
50860852800040,508608528,00040
92899661000012,928996610,00012
91858529000011,918585290,00011
81000934000037,810009340,00037
95189323900016,951893239,00016
81944341700012,819443417,00012
20000746600051,200007466,00051
19210036000036,192100360,00036
35267239800026,352672398,00026
82955681000168,829556810,00168
82955681000069,829556810,00069
82955681000085,829556810,00085
82955681000093,829556810,00093
82955681000051,829556810,00051
82955681000077,829556810,00077
82955681000101,829556810,00101
82955681000127,829556810,00127
82955681000119,829556810,00119
82955681000143,829556810,00143
82955681000150,829556810,00150
85129502200012,851295022,00012
41152689000016,411526890,00016
48383222600037,483832226,00037
90901888900016,909018889,00016
31170108000047,311701080,00047
75253547600507,752535476,00507
33037752400252,330377524,00252
33037752400187,330377524,00187
75253547600077,752535476,00077
81023913700021,810239137,00021
81023913700039,810239137,00039
91397604900019,913976049,00019
90246230800013,902462308,00013
41768350500065,417683505,00065
90475414000013,904754140,00013
91817734600015,918177346,00015
93124954400020,931249544,00020
88408480700020,884084807,00020
91231361600019,912313616,00019
91196697600019,911966976,00019
85520050700017,855200507,00017
81975391400020,819753914,00020
82517466700022,825174667,00022
75107733000023,751077330,00023
82892227800019,828922278,00019
32229484400079,322294844,00079
35191293600025,351912936,00025
81273177600025,812731776,00025
79143998700029,791439987,00029
32968112600044,329681126,00044
19622257400093,196222574,00093
19623328200017,196233282,00017
53864396600038,538643966,00038
80830001600017,808300016,00017
92304777300018,923047773,00018
83148031400010,831480314,00010
78563812300071,785638123,00071
32004788900029,320047889,00029
51368272400036,513682724,00036
38352078000024,383520780,00024
20002484200011,200024842,00011
88116240800010,881162408,00010
78071439000025,780714390,00025
45286059600017,452860596,00017
80343057800010,803430578,00010
78109164000024,781091640,00024
53370477100013,533704771,00013
49231348100011,492313481,00011
78425962400020,784259624,00020
39177735600018,391777356,00018
32177490300017,321774903,00017
82886544400024,828865444,00024
89469478500011,894694785,00011
32218695800011,322186958,00011
95333322600017,953333226,00017
34207112300018,342071123,00018
39979859400038,399798594,00038
48009014100049,480090141,00049
88533346800019,885333468,00019
43818052300013,438180523,00013
34381298800032,343812988,00032
37841608500033,378416085,00033
20009316900023,200093169,00023
26680090300012,266800903,00012
88270543700011,882705437,00011
26800014800018,268000148,00018
26440013600471,264400136,00471
26690027301041,266900273,01041
54209533616621,542095336,16621
26310012500057,263100125,00057
19251263000034,192512630,00034
18350001600021,183500016,00021
78089566000014,780895660,00014
19580055200059,195800552,00059
19711067900036,197110679,00036
77566139000739,775661390,00739
83263766400034,832637664,00034
90991850000028,909918500,00028
87947273600013,879472736,00013
77564410700077,775644107,00077
78364439600013,783644396,00013
78370748200015,783707482,00015
83214205300038,832142053,00038
84037501800016,840375018,00016
85159215400096,851592154,00096
85159215400112,851592154,00112
85159215400138,851592154,00138
85159215400187,851592154,00187
85159215400153,851592154,00153
85159215400195,851592154,00195
85159215400047,851592154,00047
85159215400088,851592154,00088
85159215400120,851592154,00120
85159215400179,851592154,00179
85159215400104,851592154,00104
85159215400062,851592154,00062
85159215400070,851592154,00070
92296692400016,922966924,00016
80762635300021,807626353,00021
94954435700013,949544357,00013
52310983300054,523109833,00054
98125992200012,981259922,00012
91374956000011,913749560,00011
81452337900026,814523379,00026
85376084100025,853760841,00025
90518955100021,905189551,00021
42370591200081,423705912,00081
84175799000020,841757990,00020
87756186000041,877561860,00041
37910926700128,379109267,00128
95403901200016,954039012,00016
81264205600012,812642056,00012
81122055700029,811220557,00029
87844980000019,878449800,00019
88340475800020,883404758,00020
89393992600018,893939926,00018
95343083200014,953430832,00014
95223424300014,952234243,00014
92924372300020,929243723,00020
88003468100010,880034681,00010
37749499200045,377494992,00045
91508541900017,915085419,00017
93260894600012,932608946,00012
84890745700024,848907457,00024
91144969200019,911449692,00019
92054590200016,920545902,00016
92905453400011,929054534,00011
40869421400011,408694214,00011
41181193800066,411811938,00066
98451615300017,984516153,00017
42916872700080,429168727,00080
85170193800017,851701938,00017
43332166800025,433321668,00025
89518621100010,895186211,00010
88365811400037,883658114,00037
91466791000022,914667910,00022
88844811500012,888448115,00012
92155962100013,921559621,00013
89828107600015,898281076,00015
49116779700019,491167797,00019
92995273700021,929952737,00021
85318085900011,853180859,00011
42258212200046,422582122,00046
95246348700019,952463487,00019
91832155500016,918321555,00016
82806584700034,828065847,00034
82122866500039,821228665,00039
85089970900024,850899709,00024
91148061400013,911480614,00013
53166102300030,531661023,00030
91260166300012,912601663,00012
35271719300044,352717193,00044
90418703600028,904187036,00028
90961896900036,909618969,00036
92766175100010,927661751,00010
89475975200021,894759752,00021
52857222500027,528572225,00027
85282934000011,852829340,00011
81328921200074,813289212,00074
49148107300030,491481073,00030
91334817300018,913348173,00018
51870186700039,518701867,00039
88210004300026,882100043,00026
30469122300156,304691223,00156
92117468600011,921174686,00011
52049307300073,520493073,00073
91749433800010,917494338,00010
43163994700040,431639947,00040
34181168500039,341811685,00039
92428219700020,924282197,00020
84501058600038,845010586,00038
98468394600011,984683946,00011
50448180500050,504481805,00050
88777948600018,887779486,00018
75221828900037,752218289,00037
79281166300048,792811663,00048
98307220800025,983072208,00025
98197071800012,981970718,00012
91273792100011,912737921,00011
91226167400010,912261674,00010
40468130600043,404681306,00043
90364147000021,903641470,00021
90088443800012,900884438,00012
98188062800012,981880628,00012
52828444100052,528284441,00052
93197058600018,931970586,00018
92192846100018,921928461,00018
48969696300037,489696963,00037
52783305700047,527833057,00047
89923214400027,899232144,00027
91780509500010,917805095,00010
49239829200051,492398292,00051
98069102600010,980691026,00010
